,FIPS,Province_State,Country_Region,Date,Lat,Long_,Combined_Key,People_Fully_Vaccinated,People_Partially_Vaccinated
3788,11.0,District of Columbia,US,2021-01-07,38.8974,-77.0268,"District of Columbia, US",,
3789,11.0,District of Columbia,US,2021-01-08,38.8974,-77.0268,"District of Columbia, US",,
3790,11.0,District of Columbia,US,2021-01-09,38.8974,-77.0268,"District of Columbia, US",,
3791,11.0,District of Columbia,US,2021-01-10,38.8974,-77.0268,"District of Columbia, US",,
3792,11.0,District of Columbia,US,2021-01-11,38.8974,-77.0268,"District of Columbia, US",,
3793,11.0,District of Columbia,US,2021-01-12,38.8974,-77.0268,"District of Columbia, US",,
3794,11.0,District of Columbia,US,2021-01-13,38.8974,-77.0268,"District of Columbia, US",,
3795,11.0,District of Columbia,US,2021-01-14,38.8974,-77.0268,"District of Columbia, US",,
3796,11.0,District of Columbia,US,2021-01-15,38.8974,-77.0268,"District of Columbia, US",,
3797,11.0,District of Columbia,US,2021-01-16,38.8974,-77.0268,"District of Columbia, US",,
3798,11.0,District of Columbia,US,2021-01-17,38.8974,-77.0268,"District of Columbia, US",,
3799,11.0,District of Columbia,US,2021-01-18,38.8974,-77.0268,"District of Columbia, US",,
3800,11.0,District of Columbia,US,2021-01-19,38.8974,-77.0268,"District of Columbia, US",,
3801,11.0,District of Columbia,US,2021-01-20,38.8974,-77.0268,"District of Columbia, US",,
3802,11.0,District of Columbia,US,2021-01-21,38.8974,-77.0268,"District of Columbia, US",,
3803,11.0,District of Columbia,US,2021-01-22,38.8974,-77.0268,"District of Columbia, US",,
3804,11.0,District of Columbia,US,2021-01-23,38.8974,-77.0268,"District of Columbia, US",,
3805,11.0,District of Columbia,US,2021-01-24,38.8974,-77.0268,"District of Columbia, US",,
3806,11.0,District of Columbia,US,2021-01-25,38.8974,-77.0268,"District of Columbia, US",,
3807,11.0,District of Columbia,US,2021-01-26,38.8974,-77.0268,"District of Columbia, US",,
3808,11.0,District of Columbia,US,2021-01-27,38.8974,-77.0268,"District of Columbia, US",,
3809,11.0,District of Columbia,US,2021-01-28,38.8974,-77.0268,"District of Columbia, US",,
3810,11.0,District of Columbia,US,2021-01-29,38.8974,-77.0268,"District of Columbia, US",,
3811,11.0,District of Columbia,US,2021-01-30,38.8974,-77.0268,"District of Columbia, US",,
3812,11.0,District of Columbia,US,2021-01-31,38.8974,-77.0268,"District of Columbia, US",,
3813,11.0,District of Columbia,US,2021-02-01,38.8974,-77.0268,"District of Columbia, US",,
3814,11.0,District of Columbia,US,2021-02-02,38.8974,-77.0268,"District of Columbia, US",,
3815,11.0,District of Columbia,US,2021-02-03,38.8974,-77.0268,"District of Columbia, US",27466.0,45454.0
3816,11.0,District of Columbia,US,2021-02-04,38.8974,-77.0268,"District of Columbia, US",29288.0,45332.0
3817,11.0,District of Columbia,US,2021-02-05,38.8974,-77.0268,"District of Columbia, US",31704.0,47280.0
3818,11.0,District of Columbia,US,2021-02-06,38.8974,-77.0268,"District of Columbia, US",32774.0,47741.0
3819,11.0,District of Columbia,US,2021-02-07,38.8974,-77.0268,"District of Columbia, US",34192.0,47354.0
3820,11.0,District of Columbia,US,2021-02-08,38.8974,-77.0268,"District of Columbia, US",35505.0,48394.0
3821,11.0,District of Columbia,US,2021-02-09,38.8974,-77.0268,"District of Columbia, US",37035.0,48394.0
3822,11.0,District of Columbia,US,2021-02-10,38.8974,-77.0268,"District of Columbia, US",38585.0,48394.0
3823,11.0,District of Columbia,US,2021-02-11,38.8974,-77.0268,"District of Columbia, US",40068.0,47990.0
3824,11.0,District of Columbia,US,2021-02-12,38.8974,-77.0268,"District of Columbia, US",42301.0,47605.0
3825,11.0,District of Columbia,US,2021-02-13,38.8974,-77.0268,"District of Columbia, US",43208.0,47311.0
3826,11.0,District of Columbia,US,2021-02-14,38.8974,-77.0268,"District of Columbia, US",44133.0,48352.0
3827,11.0,District of Columbia,US,2021-02-15,38.8974,-77.0268,"District of Columbia, US",46709.0,48352.0
3828,11.0,District of Columbia,US,2021-02-16,38.8974,-77.0268,"District of Columbia, US",48973.0,48183.0
3829,11.0,District of Columbia,US,2021-02-17,38.8974,-77.0268,"District of Columbia, US",50824.0,48314.0
3830,11.0,District of Columbia,US,2021-02-18,38.8974,-77.0268,"District of Columbia, US",51892.0,47613.0
3831,11.0,District of Columbia,US,2021-02-19,38.8974,-77.0268,"District of Columbia, US",53506.0,56547.0
3832,11.0,District of Columbia,US,2021-02-20,38.8974,-77.0268,"District of Columbia, US",55800.0,56186.0
3833,11.0,District of Columbia,US,2021-02-21,38.8974,-77.0268,"District of Columbia, US",56384.0,55801.0
3834,11.0,District of Columbia,US,2021-02-22,38.8974,-77.0268,"District of Columbia, US",57473.0,55449.0
3835,11.0,District of Columbia,US,2021-02-23,38.8974,-77.0268,"District of Columbia, US",59291.0,55510.0
3836,11.0,District of Columbia,US,2021-02-24,38.8974,-77.0268,"District of Columbia, US",60797.0,56477.0
3837,11.0,District of Columbia,US,2021-02-25,38.8974,-77.0268,"District of Columbia, US",62513.0,56182.0
3838,11.0,District of Columbia,US,2021-02-26,38.8974,-77.0268,"District of Columbia, US",63932.0,56484.0
3839,11.0,District of Columbia,US,2021-02-27,38.8974,-77.0268,"District of Columbia, US",65310.0,56833.0
3840,11.0,District of Columbia,US,2021-02-28,38.8974,-77.0268,"District of Columbia, US",65772.0,61271.0
3841,11.0,District of Columbia,US,2021-03-01,38.8974,-77.0268,"District of Columbia, US",67932.0,60787.0
3842,11.0,District of Columbia,US,2021-03-02,38.8974,-77.0268,"District of Columbia, US",69853.0,60779.0
3843,11.0,District of Columbia,US,2021-03-03,38.8974,-77.0268,"District of Columbia, US",71291.0,61375.0
3844,11.0,District of Columbia,US,2021-03-04,38.8974,-77.0268,"District of Columbia, US",73064.0,63701.0
3845,11.0,District of Columbia,US,2021-03-05,38.8974,-77.0268,"District of Columbia, US",74253.0,64635.0
3846,11.0,District of Columbia,US,2021-03-06,38.8974,-77.0268,"District of Columbia, US",78193.0,61887.0
3847,11.0,District of Columbia,US,2021-03-07,38.8974,-77.0268,"District of Columbia, US",78609.0,63819.0
3848,11.0,District of Columbia,US,2021-03-08,38.8974,-77.0268,"District of Columbia, US",80176.0,48848.0
3849,11.0,District of Columbia,US,2021-03-09,38.8974,-77.0268,"District of Columbia, US",81745.0,49579.0
3850,11.0,District of Columbia,US,2021-03-10,38.8974,-77.0268,"District of Columbia, US",83517.0,50529.0
3851,11.0,District of Columbia,US,2021-03-11,38.8974,-77.0268,"District of Columbia, US",84602.0,52241.0
3852,11.0,District of Columbia,US,2021-03-12,38.8974,-77.0268,"District of Columbia, US",85987.0,54215.0
3853,11.0,District of Columbia,US,2021-03-13,38.8974,-77.0268,"District of Columbia, US",87403.0,55743.0
3854,11.0,District of Columbia,US,2021-03-14,38.8974,-77.0268,"District of Columbia, US",88618.0,59048.0
3855,11.0,District of Columbia,US,2021-03-15,38.8974,-77.0268,"District of Columbia, US",89572.0,60943.0
3856,11.0,District of Columbia,US,2021-03-16,38.8974,-77.0268,"District of Columbia, US",91087.0,61655.0
3857,11.0,District of Columbia,US,2021-03-17,38.8974,-77.0268,"District of Columbia, US",92757.0,64815.0
3858,11.0,District of Columbia,US,2021-03-18,38.8974,-77.0268,"District of Columbia, US",93749.0,66389.0
3859,11.0,District of Columbia,US,2021-03-19,38.8974,-77.0268,"District of Columbia, US",95224.0,68387.0
3860,11.0,District of Columbia,US,2021-03-20,38.8974,-77.0268,"District of Columbia, US",96479.0,70619.0
3861,11.0,District of Columbia,US,2021-03-21,38.8974,-77.0268,"District of Columbia, US",97834.0,74106.0
3862,11.0,District of Columbia,US,2021-03-22,38.8974,-77.0268,"District of Columbia, US",99473.0,75918.0
3863,11.0,District of Columbia,US,2021-03-23,38.8974,-77.0268,"District of Columbia, US",100946.0,77131.0
3864,11.0,District of Columbia,US,2021-03-24,38.8974,-77.0268,"District of Columbia, US",101967.0,78629.0
3865,11.0,District of Columbia,US,2021-03-25,38.8974,-77.0268,"District of Columbia, US",103898.0,79622.0
3866,11.0,District of Columbia,US,2021-03-26,38.8974,-77.0268,"District of Columbia, US",106219.0,81157.0
3867,11.0,District of Columbia,US,2021-03-27,38.8974,-77.0268,"District of Columbia, US",107727.0,84118.0
3868,11.0,District of Columbia,US,2021-03-28,38.8974,-77.0268,"District of Columbia, US",108423.0,87316.0
3869,11.0,District of Columbia,US,2021-03-29,38.8974,-77.0268,"District of Columbia, US",110029.0,90057.0
3870,11.0,District of Columbia,US,2021-03-30,38.8974,-77.0268,"District of Columbia, US",112601.0,92578.0
3871,11.0,District of Columbia,US,2021-03-31,38.8974,-77.0268,"District of Columbia, US",114811.0,96327.0
3872,11.0,District of Columbia,US,2021-04-01,38.8974,-77.0268,"District of Columbia, US",118576.0,97470.0
3873,11.0,District of Columbia,US,2021-04-02,38.8974,-77.0268,"District of Columbia, US",120931.0,98720.0
3874,11.0,District of Columbia,US,2021-04-03,38.8974,-77.0268,"District of Columbia, US",123888.0,101831.0
3875,11.0,District of Columbia,US,2021-04-04,38.8974,-77.0268,"District of Columbia, US",124280.0,104322.0
3876,11.0,District of Columbia,US,2021-04-05,38.8974,-77.0268,"District of Columbia, US",127282.0,104660.0
3877,11.0,District of Columbia,US,2021-04-06,38.8974,-77.0268,"District of Columbia, US",130250.0,105501.0
3878,11.0,District of Columbia,US,2021-04-07,38.8974,-77.0268,"District of Columbia, US",134487.0,106510.0
3879,11.0,District of Columbia,US,2021-04-08,38.8974,-77.0268,"District of Columbia, US",139097.0,109038.0
3880,11.0,District of Columbia,US,2021-04-09,38.8974,-77.0268,"District of Columbia, US",142879.0,110979.0
3881,11.0,District of Columbia,US,2021-04-10,38.8974,-77.0268,"District of Columbia, US",145863.0,113983.0
3882,11.0,District of Columbia,US,2021-04-11,38.8974,-77.0268,"District of Columbia, US",147184.0,115505.0
3883,11.0,District of Columbia,US,2021-04-12,38.8974,-77.0268,"District of Columbia, US",149915.0,116660.0
3884,11.0,District of Columbia,US,2021-04-13,38.8974,-77.0268,"District of Columbia, US",152267.0,116560.0
3885,11.0,District of Columbia,US,2021-04-14,38.8974,-77.0268,"District of Columbia, US",154342.0,116024.0
3886,11.0,District of Columbia,US,2021-04-15,38.8974,-77.0268,"District of Columbia, US",156397.0,116960.0
3887,11.0,District of Columbia,US,2021-04-16,38.8974,-77.0268,"District of Columbia, US",156828.0,118074.0
3888,11.0,District of Columbia,US,2021-04-17,38.8974,-77.0268,"District of Columbia, US",161202.0,119988.0
3889,11.0,District of Columbia,US,2021-04-18,38.8974,-77.0268,"District of Columbia, US",165820.0,122576.0
3890,11.0,District of Columbia,US,2021-04-19,38.8974,-77.0268,"District of Columbia, US",169356.0,125303.0
3891,11.0,District of Columbia,US,2021-04-20,38.8974,-77.0268,"District of Columbia, US",170538.0,127069.0
3892,11.0,District of Columbia,US,2021-04-21,38.8974,-77.0268,"District of Columbia, US",174124.0,127744.0
3893,11.0,District of Columbia,US,2021-04-22,38.8974,-77.0268,"District of Columbia, US",178088.0,127530.0
3894,11.0,District of Columbia,US,2021-04-23,38.8974,-77.0268,"District of Columbia, US",182609.0,127946.0
3895,11.0,District of Columbia,US,2021-04-24,38.8974,-77.0268,"District of Columbia, US",187300.0,128094.0
3896,11.0,District of Columbia,US,2021-04-25,38.8974,-77.0268,"District of Columbia, US",195389.0,125988.0
3897,11.0,District of Columbia,US,2021-04-26,38.8974,-77.0268,"District of Columbia, US",196859.0,127278.0
3898,11.0,District of Columbia,US,2021-04-27,38.8974,-77.0268,"District of Columbia, US",199548.0,127139.0
3899,11.0,District of Columbia,US,2021-04-28,38.8974,-77.0268,"District of Columbia, US",202688.0,127982.0
3900,11.0,District of Columbia,US,2021-04-29,38.8974,-77.0268,"District of Columbia, US",206340.0,127866.0
3901,11.0,District of Columbia,US,2021-04-30,38.8974,-77.0268,"District of Columbia, US",210078.0,127725.0
3902,11.0,District of Columbia,US,2021-05-01,38.8974,-77.0268,"District of Columbia, US",213945.0,127607.0
3903,11.0,District of Columbia,US,2021-05-02,38.8974,-77.0268,"District of Columbia, US",217523.0,126892.0
3904,11.0,District of Columbia,US,2021-05-03,38.8974,-77.0268,"District of Columbia, US",219876.0,126691.0
3905,11.0,District of Columbia,US,2021-05-04,38.8974,-77.0268,"District of Columbia, US",219876.0,126284.0
3906,11.0,District of Columbia,US,2021-05-05,38.8974,-77.0268,"District of Columbia, US",224437.0,124801.0
3907,11.0,District of Columbia,US,2021-05-06,38.8974,-77.0268,"District of Columbia, US",227589.0,123108.0
3908,11.0,District of Columbia,US,2021-05-07,38.8974,-77.0268,"District of Columbia, US",231572.0,122428.0
3909,11.0,District of Columbia,US,2021-05-08,38.8974,-77.0268,"District of Columbia, US",236805.0,121186.0
3910,11.0,District of Columbia,US,2021-05-09,38.8974,-77.0268,"District of Columbia, US",241630.0,119284.0
3911,11.0,District of Columbia,US,2021-05-10,38.8974,-77.0268,"District of Columbia, US",248353.0,115608.0
3912,11.0,District of Columbia,US,2021-05-11,38.8974,-77.0268,"District of Columbia, US",252382.0,114102.0
3913,11.0,District of Columbia,US,2021-05-12,38.8974,-77.0268,"District of Columbia, US",258321.0,111604.0
3914,11.0,District of Columbia,US,2021-05-13,38.8974,-77.0268,"District of Columbia, US",261129.0,110072.0
3915,11.0,District of Columbia,US,2021-05-14,38.8974,-77.0268,"District of Columbia, US",265177.0,108314.0
3916,11.0,District of Columbia,US,2021-05-15,38.8974,-77.0268,"District of Columbia, US",269389.0,106401.0
3917,11.0,District of Columbia,US,2021-05-16,38.8974,-77.0268,"District of Columbia, US",279928.0,99137.0
3918,11.0,District of Columbia,US,2021-05-17,38.8974,-77.0268,"District of Columbia, US",286901.0,94619.0
3919,11.0,District of Columbia,US,2021-05-18,38.8974,-77.0268,"District of Columbia, US",289882.0,93196.0
3920,11.0,District of Columbia,US,2021-05-19,38.8974,-77.0268,"District of Columbia, US",293149.0,91084.0
3921,11.0,District of Columbia,US,2021-05-20,38.8974,-77.0268,"District of Columbia, US",297401.0,89054.0
3922,11.0,District of Columbia,US,2021-05-21,38.8974,-77.0268,"District of Columbia, US",302802.0,86015.0
3923,11.0,District of Columbia,US,2021-05-22,38.8974,-77.0268,"District of Columbia, US",306573.0,83950.0
3924,11.0,District of Columbia,US,2021-05-23,38.8974,-77.0268,"District of Columbia, US",310905.0,82276.0
3925,11.0,District of Columbia,US,2021-05-24,38.8974,-77.0268,"District of Columbia, US",312763.0,81496.0
3926,11.0,District of Columbia,US,2021-05-25,38.8974,-77.0268,"District of Columbia, US",314050.0,81108.0
3927,11.0,District of Columbia,US,2021-05-26,38.8974,-77.0268,"District of Columbia, US",316547.0,79717.0
3928,11.0,District of Columbia,US,2021-05-27,38.8974,-77.0268,"District of Columbia, US",318874.0,78344.0
3929,11.0,District of Columbia,US,2021-05-28,38.8974,-77.0268,"District of Columbia, US",322026.0,77554.0
3930,11.0,District of Columbia,US,2021-05-29,38.8974,-77.0268,"District of Columbia, US",324585.0,76607.0
3931,11.0,District of Columbia,US,2021-05-30,38.8974,-77.0268,"District of Columbia, US",326043.0,75998.0
3932,11.0,District of Columbia,US,2021-05-31,38.8974,-77.0268,"District of Columbia, US",326043.0,75998.0
3933,11.0,District of Columbia,US,2021-06-01,38.8974,-77.0268,"District of Columbia, US",327604.0,75807.0
3934,11.0,District of Columbia,US,2021-06-02,38.8974,-77.0268,"District of Columbia, US",327999.0,75744.0
3935,11.0,District of Columbia,US,2021-06-03,38.8974,-77.0268,"District of Columbia, US",328856.0,75408.0
3936,11.0,District of Columbia,US,2021-06-04,38.8974,-77.0268,"District of Columbia, US",330192.0,75201.0
3937,11.0,District of Columbia,US,2021-06-05,38.8974,-77.0268,"District of Columbia, US",331715.0,74791.0
3938,11.0,District of Columbia,US,2021-06-06,38.8974,-77.0268,"District of Columbia, US",332049.0,74761.0
3939,11.0,District of Columbia,US,2021-06-07,38.8974,-77.0268,"District of Columbia, US",335081.0,73749.0
3940,11.0,District of Columbia,US,2021-06-08,38.8974,-77.0268,"District of Columbia, US",336199.0,73341.0
3941,11.0,District of Columbia,US,2021-06-09,38.8974,-77.0268,"District of Columbia, US",337253.0,72918.0
3942,11.0,District of Columbia,US,2021-06-10,38.8974,-77.0268,"District of Columbia, US",338846.0,72193.0
3943,11.0,District of Columbia,US,2021-06-11,38.8974,-77.0268,"District of Columbia, US",338953.0,72176.0
3944,11.0,District of Columbia,US,2021-06-12,38.8974,-77.0268,"District of Columbia, US",340402.0,71935.0
3945,11.0,District of Columbia,US,2021-06-13,38.8974,-77.0268,"District of Columbia, US",341939.0,71434.0
3946,11.0,District of Columbia,US,2021-06-14,38.8974,-77.0268,"District of Columbia, US",346486.0,69036.0
3947,11.0,District of Columbia,US,2021-06-15,38.8974,-77.0268,"District of Columbia, US",347921.0,68295.0
3948,11.0,District of Columbia,US,2021-06-16,38.8974,-77.0268,"District of Columbia, US",438316.0,67741.0
3949,11.0,District of Columbia,US,2021-06-17,38.8974,-77.0268,"District of Columbia, US",438316.0,67419.0
3950,11.0,District of Columbia,US,2021-06-18,38.8974,-77.0268,"District of Columbia, US",438316.0,66971.0
3951,11.0,District of Columbia,US,2021-06-19,38.8974,-77.0268,"District of Columbia, US",438316.0,67391.0
3952,11.0,District of Columbia,US,2021-06-20,38.8974,-77.0268,"District of Columbia, US",438316.0,67248.0
3953,11.0,District of Columbia,US,2021-06-21,38.8974,-77.0268,"District of Columbia, US",438316.0,67252.0
3954,11.0,District of Columbia,US,2021-06-22,38.8974,-77.0268,"District of Columbia, US",438316.0,67263.0
3955,11.0,District of Columbia,US,2021-06-23,38.8974,-77.0268,"District of Columbia, US",452328.0,67193.0
3956,11.0,District of Columbia,US,2021-06-24,38.8974,-77.0268,"District of Columbia, US",452328.0,67202.0
3957,11.0,District of Columbia,US,2021-06-25,38.8974,-77.0268,"District of Columbia, US",452328.0,65414.0
3958,11.0,District of Columbia,US,2021-06-26,38.8974,-77.0268,"District of Columbia, US",452328.0,65257.0
3959,11.0,District of Columbia,US,2021-06-27,38.8974,-77.0268,"District of Columbia, US",452328.0,64210.0
3960,11.0,District of Columbia,US,2021-06-28,38.8974,-77.0268,"District of Columbia, US",452328.0,63638.0
3961,11.0,District of Columbia,US,2021-06-29,38.8974,-77.0268,"District of Columbia, US",452328.0,63668.0
3962,11.0,District of Columbia,US,2021-06-30,38.8974,-77.0268,"District of Columbia, US",463189.0,63696.0
3963,11.0,District of Columbia,US,2021-07-01,38.8974,-77.0268,"District of Columbia, US",463189.0,63717.0
3964,11.0,District of Columbia,US,2021-07-02,38.8974,-77.0268,"District of Columbia, US",463189.0,63709.0
3965,11.0,District of Columbia,US,2021-07-03,38.8974,-77.0268,"District of Columbia, US",463189.0,62443.0
3966,11.0,District of Columbia,US,2021-07-04,38.8974,-77.0268,"District of Columbia, US",463189.0,62299.0
3967,11.0,District of Columbia,US,2021-07-05,38.8974,-77.0268,"District of Columbia, US",463189.0,62299.0
3968,11.0,District of Columbia,US,2021-07-06,38.8974,-77.0268,"District of Columbia, US",463189.0,62418.0
3969,11.0,District of Columbia,US,2021-07-07,38.8974,-77.0268,"District of Columbia, US",469462.0,62440.0
3970,11.0,District of Columbia,US,2021-07-08,38.8974,-77.0268,"District of Columbia, US",469462.0,62488.0
3971,11.0,District of Columbia,US,2021-07-09,38.8974,-77.0268,"District of Columbia, US",469462.0,62323.0
3972,11.0,District of Columbia,US,2021-07-10,38.8974,-77.0268,"District of Columbia, US",469462.0,62411.0
3973,11.0,District of Columbia,US,2021-07-11,38.8974,-77.0268,"District of Columbia, US",469462.0,62407.0
3974,11.0,District of Columbia,US,2021-07-12,38.8974,-77.0268,"District of Columbia, US",469462.0,62348.0
3975,11.0,District of Columbia,US,2021-07-13,38.8974,-77.0268,"District of Columbia, US",469462.0,62409.0
3976,11.0,District of Columbia,US,2021-07-14,38.8974,-77.0268,"District of Columbia, US",469462.0,62395.0
3977,11.0,District of Columbia,US,2021-07-15,38.8974,-77.0268,"District of Columbia, US",469462.0,62456.0
3978,11.0,District of Columbia,US,2021-07-16,38.8974,-77.0268,"District of Columbia, US",475998.0,62558.0
3979,11.0,District of Columbia,US,2021-07-17,38.8974,-77.0268,"District of Columbia, US",475998.0,63194.0
3980,11.0,District of Columbia,US,2021-07-18,38.8974,-77.0268,"District of Columbia, US",475998.0,63175.0
3981,11.0,District of Columbia,US,2021-07-19,38.8974,-77.0268,"District of Columbia, US",475998.0,63159.0
3982,11.0,District of Columbia,US,2021-07-20,38.8974,-77.0268,"District of Columbia, US",475998.0,63139.0
3983,11.0,District of Columbia,US,2021-07-21,38.8974,-77.0268,"District of Columbia, US",480541.0,63308.0
3984,11.0,District of Columbia,US,2021-07-22,38.8974,-77.0268,"District of Columbia, US",480541.0,63313.0
3985,11.0,District of Columbia,US,2021-07-23,38.8974,-77.0268,"District of Columbia, US",480541.0,63319.0
3986,11.0,District of Columbia,US,2021-07-24,38.8974,-77.0268,"District of Columbia, US",480541.0,63407.0
3987,11.0,District of Columbia,US,2021-07-25,38.8974,-77.0268,"District of Columbia, US",480541.0,63688.0
3988,11.0,District of Columbia,US,2021-07-26,38.8974,-77.0268,"District of Columbia, US",480541.0,63842.0
3989,11.0,District of Columbia,US,2021-07-27,38.8974,-77.0268,"District of Columbia, US",480541.0,64173.0
3990,11.0,District of Columbia,US,2021-07-28,38.8974,-77.0268,"District of Columbia, US",480541.0,64337.0
3991,11.0,District of Columbia,US,2021-07-29,38.8974,-77.0268,"District of Columbia, US",480541.0,64489.0
3992,11.0,District of Columbia,US,2021-07-30,38.8974,-77.0268,"District of Columbia, US",480541.0,64699.0
3993,11.0,District of Columbia,US,2021-07-31,38.8974,-77.0268,"District of Columbia, US",480541.0,64958.0
3994,11.0,District of Columbia,US,2021-08-01,38.8974,-77.0268,"District of Columbia, US",480541.0,65268.0
3995,11.0,District of Columbia,US,2021-08-02,38.8974,-77.0268,"District of Columbia, US",480541.0,65543.0
3996,11.0,District of Columbia,US,2021-08-03,38.8974,-77.0268,"District of Columbia, US",387859.0,65707.0
3997,11.0,District of Columbia,US,2021-08-04,38.8974,-77.0268,"District of Columbia, US",483158.0,65915.0
3998,11.0,District of Columbia,US,2021-08-05,38.8974,-77.0268,"District of Columbia, US",488299.0,66225.0
3999,11.0,District of Columbia,US,2021-08-06,38.8974,-77.0268,"District of Columbia, US",488299.0,65570.0
4000,11.0,District of Columbia,US,2021-08-07,38.8974,-77.0268,"District of Columbia, US",488299.0,65617.0
4001,11.0,District of Columbia,US,2021-08-08,38.8974,-77.0268,"District of Columbia, US",488299.0,66035.0
4002,11.0,District of Columbia,US,2021-08-09,38.8974,-77.0268,"District of Columbia, US",488299.0,66292.0
4003,11.0,District of Columbia,US,2021-08-10,38.8974,-77.0268,"District of Columbia, US",488299.0,66585.0
4004,11.0,District of Columbia,US,2021-08-11,38.8974,-77.0268,"District of Columbia, US",488299.0,66792.0
4005,11.0,District of Columbia,US,2021-08-12,38.8974,-77.0268,"District of Columbia, US",494976.0,67096.0
4006,11.0,District of Columbia,US,2021-08-13,38.8974,-77.0268,"District of Columbia, US",494976.0,67574.0
4007,11.0,District of Columbia,US,2021-08-14,38.8974,-77.0268,"District of Columbia, US",494976.0,67330.0
4008,11.0,District of Columbia,US,2021-08-15,38.8974,-77.0268,"District of Columbia, US",494976.0,67572.0
4009,11.0,District of Columbia,US,2021-08-16,38.8974,-77.0268,"District of Columbia, US",494976.0,67890.0
4010,11.0,District of Columbia,US,2021-08-17,38.8974,-77.0268,"District of Columbia, US",494976.0,68508.0
4011,11.0,District of Columbia,US,2021-08-18,38.8974,-77.0268,"District of Columbia, US",494976.0,68721.0
4012,11.0,District of Columbia,US,2021-08-19,38.8974,-77.0268,"District of Columbia, US",498315.0,69133.0
4013,11.0,District of Columbia,US,2021-08-20,38.8974,-77.0268,"District of Columbia, US",498315.0,69477.0
4014,11.0,District of Columbia,US,2021-08-21,38.8974,-77.0268,"District of Columbia, US",498315.0,69744.0
4015,11.0,District of Columbia,US,2021-08-22,38.8974,-77.0268,"District of Columbia, US",498315.0,69974.0
4016,11.0,District of Columbia,US,2021-08-23,38.8974,-77.0268,"District of Columbia, US",498315.0,70025.0
4017,11.0,District of Columbia,US,2021-08-24,38.8974,-77.0268,"District of Columbia, US",498315.0,70288.0
4018,11.0,District of Columbia,US,2021-08-25,38.8974,-77.0268,"District of Columbia, US",498315.0,70431.0
4019,11.0,District of Columbia,US,2021-08-26,38.8974,-77.0268,"District of Columbia, US",500274.0,70770.0
4020,11.0,District of Columbia,US,2021-08-27,38.8974,-77.0268,"District of Columbia, US",500274.0,70950.0
4021,11.0,District of Columbia,US,2021-08-28,38.8974,-77.0268,"District of Columbia, US",500274.0,71260.0
4022,11.0,District of Columbia,US,2021-08-29,38.8974,-77.0268,"District of Columbia, US",500274.0,71427.0
4023,11.0,District of Columbia,US,2021-08-30,38.8974,-77.0268,"District of Columbia, US",500274.0,71643.0
4024,11.0,District of Columbia,US,2021-08-31,38.8974,-77.0268,"District of Columbia, US",500274.0,71768.0
4025,11.0,District of Columbia,US,2021-09-01,38.8974,-77.0268,"District of Columbia, US",500274.0,72066.0
4026,11.0,District of Columbia,US,2021-09-02,38.8974,-77.0268,"District of Columbia, US",504371.0,72302.0
4027,11.0,District of Columbia,US,2021-09-03,38.8974,-77.0268,"District of Columbia, US",504371.0,72423.0
4028,11.0,District of Columbia,US,2021-09-04,38.8974,-77.0268,"District of Columbia, US",504371.0,72325.0
4029,11.0,District of Columbia,US,2021-09-05,38.8974,-77.0268,"District of Columbia, US",504371.0,72325.0
4030,11.0,District of Columbia,US,2021-09-06,38.8974,-77.0268,"District of Columbia, US",504371.0,72325.0
4031,11.0,District of Columbia,US,2021-09-07,38.8974,-77.0268,"District of Columbia, US",504371.0,72882.0
4032,11.0,District of Columbia,US,2021-09-08,38.8974,-77.0268,"District of Columbia, US",504371.0,72977.0
4033,11.0,District of Columbia,US,2021-09-09,38.8974,-77.0268,"District of Columbia, US",510854.0,73050.0
4034,11.0,District of Columbia,US,2021-09-10,38.8974,-77.0268,"District of Columbia, US",510854.0,72129.0
4035,11.0,District of Columbia,US,2021-09-11,38.8974,-77.0268,"District of Columbia, US",510854.0,72346.0
4036,11.0,District of Columbia,US,2021-09-12,38.8974,-77.0268,"District of Columbia, US",510854.0,72471.0
4037,11.0,District of Columbia,US,2021-09-13,38.8974,-77.0268,"District of Columbia, US",510854.0,72517.0
4038,11.0,District of Columbia,US,2021-09-14,38.8974,-77.0268,"District of Columbia, US",510854.0,72779.0
4039,11.0,District of Columbia,US,2021-09-15,38.8974,-77.0268,"District of Columbia, US",510854.0,73001.0
4040,11.0,District of Columbia,US,2021-09-16,38.8974,-77.0268,"District of Columbia, US",518218.0,73203.0
4041,11.0,District of Columbia,US,2021-09-17,38.8974,-77.0268,"District of Columbia, US",518218.0,73375.0
4042,11.0,District of Columbia,US,2021-09-18,38.8974,-77.0268,"District of Columbia, US",518218.0,73433.0
4043,11.0,District of Columbia,US,2021-09-19,38.8974,-77.0268,"District of Columbia, US",518218.0,73512.0
4044,11.0,District of Columbia,US,2021-09-20,38.8974,-77.0268,"District of Columbia, US",518218.0,73619.0
4045,11.0,District of Columbia,US,2021-09-21,38.8974,-77.0268,"District of Columbia, US",518218.0,73687.0
4046,11.0,District of Columbia,US,2021-09-22,38.8974,-77.0268,"District of Columbia, US",518218.0,73756.0
4047,11.0,District of Columbia,US,2021-09-23,38.8974,-77.0268,"District of Columbia, US",523762.0,73974.0
4048,11.0,District of Columbia,US,2021-09-24,38.8974,-77.0268,"District of Columbia, US",523762.0,74161.0
4049,11.0,District of Columbia,US,2021-09-25,38.8974,-77.0268,"District of Columbia, US",523762.0,74218.0
